time	sensor_1	sensor_2	sensor_3	sensor_4	sensor_5	sensor_6	sensor_7	sensor_8	sensor_9	sensor_10	sensor_11	sensor_12	sensor_13	sensor_14	sensor_15	sensor_16	sensor_17
0	0,312334358411	0,110072451036	0,0	0,202261630657	0,202261630657	0,118675601094	0,0835859848567	0,110072451036	0,0	0,0844624554215	0,0266003043001	0,158193941102	0,0629412040185	0,158193941102	0,00360458485087	0,0788372990716	0,0757520430052
900	0,448481841344	0,154040298169	0,0	0,294440975788	0,294440975788	0,181157914869	0,113282966049	0,154040298169	0,0	0,104239634673	0,0424654088388	0,215808956187	0,0849362599875	0,215808956187	0,00909522656999	0,106464927371	0,100248776133
1800	0,265871956978	0,09425675037	0,0	0,171615005831	0,171615005831	0,102102307711	0,0695126659368	0,09425675037	0,0	0,0821349501727	0,0372762571913	0,16647064342	0,0471972609701	0,16647064342	0,0372779716779	0,0974229890768	0,106325607024
2700	0,524190032757	0,180379714943	0,0	0,343809542401	0,343809542401	0,207221509191	0,136587903952	0,180379714943	0,0	0,124627823589	0,0390823840566	0,245239394333	0,0988503579792	0,245239394333	0,0105445999365	0,122205025932	0,112489734746
3600	0,520820248126	0,175020054999	0,0	0,345799431306	0,345799431306	0,201849317571	0,143949983031	0,175020054999	0,0	0,121195456011	0,0400562726071	0,23786893159	0,0984026913529	0,23786893159	0,0127404518712	0,112802940473	0,112325507624
4500	0,460360760074	0,157885454858	0,0	0,302474707569	0,302474707569	0,164531387314	0,137943220084	0,157885454858	0,0	0,121520533688	0,0318633394114	0,21784735568	0,0934218388818	0,21784735568	0,0142675471963	0,0974516373823	0,106128144584
5400	0,388709426902	0,135654039684	0,0	0,253054959542	0,253054959542	0,142690938309	0,110363951253	0,135654039684	0,0	0,104119048647	0,0416447505884	0,201418616512	0,0799991211051	0,201418616512	0,00987821525472	0,0948800219333	0,096660356542
6300	0,352051027628	0,124552211349	0,0	0,227498464418	0,227498464418	0,13409349227	0,0934049155769	0,124552211349	0,0	0,0955936895638	0,04911790266	0,192226407722	0,0770373084477	0,192226407722	0,0151357301772	0,0870461786807	0,0900444784493
7200	0,402078499976	0,141270532351	0,0	0,260807509359	0,260807509359	0,155003267058	0,105804167958	0,141270532351	0,0	0,09775286665	0,0426984576717	0,202513647364	0,0792081025126	0,202513647364	0,00451533926259	0,0957410615748	0,102257223136
8100	0,322482639309	0,111395596046	0,0	0,211086749563	0,211086749563	0,128747928044	0,0823387727693	0,111395596046	0,0	0,0789403136204	0,0305480196496	0,159750489293	0,0611333736037	0,159750489293	0,0005921758323	0,0805996947486	0,0785586040129
9000	0,305501091051	0,104883978056	0,0	0,200616849732	0,200616849732	0,121721568098	0,0788952376448	0,104883978056	0,0	0,0736049318094	0,0227691935828	0,141563824704	0,0596942210703	0,141563824704	0,00594286684676	0,0665543468166	0,069066599741
9900	0,310771528995	0,109487079037	0,0	0,201284176024	0,201284176024	0,11454208425	0,0867420474724	0,109487079037	0,0	0,0847138252479	0,0225119131731	0,153166693758	0,0635460592707	0,153166693758	0,0104191158162	0,067816835947	0,0749307289533
10800	0,28051193063	0,0975621006588	0,0	0,182949607414	0,182949607414	0,103874448083	0,0790751227249	0,0975621006588	0,0	0,0754155916714	0,0250170232607	0,141579926744	0,0564147369598	0,141579926744	0,00909601774907	0,0628171117485	0,0696667861325
11700	0,295859685466	0,102220361636	0,0	0,193639076594	0,193639076594	0,114418547026	0,0792204886234	0,102220361636	0,0	0,0698438617133	0,0336920518862	0,148801176499	0,0569550424679	0,148801176499	0,000208939086303	0,0775428112452	0,0714672916192
12600	0,318107067878	0,110330185141	0,0	0,207776596698	0,207776596698	0,125767165666	0,0820093838132	0,110330185141	0,0	0,0768613416492	0,0325348988948	0,159236471378	0,060489889067	0,159236471378	0,000921258936789	0,0826775159722	0,0774801996767
13500	0,340543754811	0,11785805669	0,0	0,222685370463	0,222685370463	0,136546696005	0,0861386202124	0,11785805669	0,0	0,0780738703689	0,0336008478106	0,164028173578	0,0655045280556	0,164028173578	0,0059843061758	0,0772180614171	0,080825790762
14400	0,299723176982	0,103642781954	0,0	0,196080141251	0,196080141251	0,117494564353	0,0785855348535	0,103642781954	0,0	0,0723812308431	0,0279361103395	0,14287319475	0,0610868714369	0,14287319475	0,012724784918	0,0608134160069	0,0693349825428
15300	0,266080373845	0,0927082719099	0,0	0,1733719016	0,1733719016	0,0994511969043	0,0739206718697	0,0927082719099	0,0	0,0711320341752	0,0259153631611	0,134182018229	0,0555736041124	0,134182018229	0,0128966577097	0,0564573044279	0,064828046128
16200	0,313693390479	0,110849000139	0,0	0,202844111041	0,202844111041	0,118584139395	0,0842599267182	0,110849000139	0,0	0,0840269022728	0,0392713482729	0,162250740788	0,0718964420638	0,162250740788	0,00173328585021	0,0898653607312	0,0706520792196
17100	0,296623493034	0,10320691984	0,0	0,193416324317	0,193416324317	0,115215588125	0,0782006952984	0,10320691984	0,0	0,0732926237114	0,0357714182325	0,153322975759	0,0589479279242	0,153322975759	0,000569112148462	0,0804487018304	0,0734433725279
18000	0,297118264792	0,102639613473	0,0	0,194478401991	0,194478401991	0,116024980137	0,0784533804954	0,102639613473	0,0	0,0697506107173	0,0172455669403	0,135262733263	0,0543730035807	0,135262733263	0,00227783410538	0,0687648253873	0,0642200633671
18900	0,305894829656	0,105621594208	0,0	0,200272971195	0,200272971195	0,118405086629	0,0818678407298	0,105621594208	0,0	0,0753009092975	0,0216825264132	0,143808254217	0,0587967170504	0,143808254217	0,00665562037604	0,0667241557786	0,070428466425
19800	0,28386564607	0,0973867590274	0,0	0,186478659787	0,186478659787	0,108545401139	0,0779332206374	0,0973867590274	0,0	0,0698006635935	0,0231090032469	0,134955011335	0,0553413642699	0,134955011335	0,0120555458179	0,058964994355	0,0639344610803
20700	0,30969596503	0,107237112793	0,0	0,202458581215	0,202458581215	0,118449565163	0,0840089712769	0,107237112793	0,0	0,0791668032828	0,026269854797	0,152780005145	0,0598937040033	0,152780005145	0,00370766935622	0,0768600967864	0,0722122257573
21600	0,336221306859	0,117955900719	0,0	0,218265085801	0,218265085801	0,13145784384	0,0868071898548	0,117955900719	0,0	0,089849043165	0,0344720481957	0,176391125275	0,0658857903832	0,176391125275	0,00324348344438	0,102110195779	0,0775243948928
22500	0,357232528297	0,124250054649	0,0	0,232982112689	0,232982112689	0,13748786863	0,09549418474	0,124250054649	0,0	0,0902858759077	0,0324801030276	0,175368569677	0,0716473812756	0,175368569677	0,0086417240276	0,0852944701623	0,0814323583195
23400	0,371931807719	0,128935904232	0,0	0,2429955125	0,2429955125	0,140776163291	0,102219284666	0,128935904232	0,0	0,090153491463	0,0289090372918	0,176073505991	0,0719248396321	0,176073505991	0,0114379293845	0,0779137635251	0,0867217957958
24300	0,359321292792	0,123326291002	0,0	0,235994637618	0,235994637618	0,135635138492	0,100359438244	0,123326291002	0,0	0,089281261935	0,0286229557913	0,16893121321	0,0722992148741	0,16893121321	0,0151055580395	0,0725919784106	0,0812336610639
25200	0,40467183328	0,139465037506	0,0	0,265206333485	0,265206333485	0,157826090649	0,107380165973	0,139465037506	0,0	0,0987426609265	0,0429541004158	0,201347141194	0,0798145528753	0,201347141194	0,00373394427664	0,0954157247134	0,102197448982
26100	0,414883508406	0,145301907142	0,0	0,269581113704	0,269581113704	0,159706251582	0,109874782647	0,145301907142	0,0	0,110023022957	0,0408219926705	0,212510986701	0,0836358209386	0,212510986701	0,00264803270217	0,102426424777	0,107436503329
27000	0,410936935293	0,143607983606	0,0	0,267328473569	0,267328473569	0,156125725342	0,111202670121	0,143607983606	0,0	0,10835750774	0,0356421417841	0,203515527229	0,0840919947043	0,203515527229	0,00464670929894	0,0986949995997	0,100173794805
27900	0,463341456202	0,163240547555	0,0	0,30010029973	0,30010029973	0,173648943371	0,126451257905	0,163240547555	0,0	0,126865792163	0,0450229493236	0,239933007407	0,0951961354977	0,239933007407	0,00133568874834	0,114624487639	0,123972797839
28800	0,567043391923	0,200449262417	0,0	0,366593216852	0,366593216852	0,212549321747	0,154043748209	0,200449262417	0,0	0,159769704123	0,0589199536022	0,296819432079	0,122319265502	0,296819432079	0,0312809042702	0,121954129737	0,143584349661
29700	0,657019784768	0,221959652758	0,0	0,435058918436	0,435058918436	0,246158090883	0,188900620532	0,221959652758	0,0	0,154285678869	0,0481755027216	0,302546027933	0,121874548148	0,302546027933	0,0205367501781	0,141601711068	0,140407516
30600	0,927073089554	0,332064846124	0,0	0,595005796744	0,595005796744	0,356587781957	0,23841762766	0,332064846124	0,0	0,278302676141	0,134154019356	0,522725069758	0,221795834225	0,522725069758	0,0600497477896	0,224214034654	0,238461138573
31500	0,816925476751	0,288547108533	0,0	0,528376474388	0,528376474388	0,304926411473	0,223449757738	0,288547108533	0,0	0,238351239071	0,062325802897	0,432709010944	0,156514678767	0,432709010944	0,0301185441025	0,211111713637	0,251715727236
32400	0,660531531988	0,236223821222	0,0	0,424306469128	0,424306469128	0,246142366291	0,178163906012	0,236223821222	0,0	0,198411138499	0,0815586374204	0,357821480836	0,15837179921	0,357821480836	0,0429491866545	0,153783080801	0,161089143843
33300	0,711428898766	0,253804265465	0,0	0,457623193741	0,457623193741	0,264149739619	0,193473225205	0,253804265465	0,0	0,210558792985	0,100478249059	0,390062891621	0,174778046482	0,390062891621	0,0470938544346	0,171098086618	0,171870868188
34200	0,638489997206	0,219593106093	0,0	0,432347466255	0,432347466255	0,226122447164	0,219676535212	0,219593106093	0,0	0,133480368604	0,0771690287552	0,316489822908	0,127204135044	0,316489822908	0,0207254151124	0,151473063724	0,157742994472
35100	0,924679080977	0,2638042654652634	0,0	0,610930911843	0,610930911843	0,398501699056	0,212428802662	0,313745763354	0,0	0,202369603203	0,127253614163	0,464838715203	0,178529731886	0,464838715203	0,00306433489513	0,250441913317	0,217461012453
36000	0,42195858475	0,2638042654652634	0,0	0,422347466254734	0,299841576437	0,232524134887	0,0998790324783	0,154678196477	0,0	0,110642883402	0,0684812012582	0,274004710494	0,0923591017148	0,274004710494	0,0433659020553	0,1350551587	0,128145272108
